x1,x2,x3,x4,y
-3.877639409620315,0.261837203086543,1.1768058793561293,-3.246214873012022,-1.1558507648567247
-1.9316760776564479,-3.1236360787927016,-2.650159011720519,-6.941103493473039,-4.795031533554789
-2.500596744939685,-0.8323322933120315,4.664051073580713,-3.102821317759081,-23.46733843822347
1.7072551604360342,1.4946541873652048,-1.6438876960786384,2.3296574154202228,-5.187331674871977
1.4485948323272169,0.8932262094977554,-0.9856551762444118,-0.4790249429890654,-2.0266733993029042
0.9229431371204555,4.899250037709737,1.3710750605563962,0.9858834492786197,-4.922670729091783
-1.708000348880887,-2.722142724405641,4.660296060839191,-1.3772587651422312,-9.635963446595037
4.452277661766857,-1.8643789704703515,-1.327149379308426,7.261583385172449,13.251162061269078
-0.1198438904248178,0.5196676287589568,-1.7623006457506203,-3.0826939223912335,-11.636082686404364
-1.093224782962352,-2.758510786241865,-0.7675666790609974,-3.4764817872327876,2.495863520515269
-3.4548335801810026,1.914375192341132,1.1628139969531655,-2.008530109933455,-14.600923623275445
-3.519589516799897,0.06562946198896968,-0.12419403575175124,-0.9162625965415321,-2.8427787345515245
-4.507964125368744,-3.610312715056706,-0.7240522426869412,-1.66822746026785,-3.2293505040303314
3.0082481866702437,-1.2853737409566275,-6.286515189346139,1.872015998898871,-28.346478729040463
1.5370971290394664,4.480034046317845,2.0132379061989454,-2.6504762223528457,-9.508624788778448
1.5988838183693588,0.9360371807165734,0.16079976919783984,0.6545468972058274,-4.615418807294447
4.477943847887218,2.4809861527048334,0.3902554300804342,5.408360783352645,7.937519470026012
3.435846073552966,-2.4132367637596897,1.1354642912244004,-2.1708869783010183,15.140707657947141
-3.685163042973727,-4.248622520742627,-0.11202763470260443,0.3756444371098864,1.0535862425233344
-0.8905695006251335,-0.02790408840630848,-2.4041680845566624,0.7957006519382337,-12.114645160705983
1.5241583017632365,-1.8213346530239685,0.05836891462607939,-0.31451743156733847,2.3312488076945237
-3.9715256355702877,-2.9810113326115704,2.242369888895923,-7.118658850639597,-9.88420303471693
2.6825100532732904,-0.3737037167112569,3.199232762722674,-4.931706650791349,-5.192041399926872
-4.700336831156164,-1.7760044933918764,4.9216883344370235,-3.758912741710257,-19.911220912445383
3.5056343907490373,3.926386625341209,1.841081473565881,7.09627448145511,5.104052173073438
4.866562006063759,0.40185348299058976,3.0159063455704427,5.42967646640159,-4.763858769041841
2.8184572514146566,3.3066073645235523,-2.439371833514433,1.5372870191558292,-11.136344476369578
0.17711241729557514,-3.985558772140422,-2.7396574754262835,8.577570435823839,-0.19512655316277216
-1.0727360425516963,-3.661239747302898,5.328526808483311,-1.3014369105861818,-20.231728240374327
1.385232002940029,-4.553925849870751,1.7631412782796376,-3.764465238699086,2.585980767397911
2.005876968614757,3.6721666548316363,5.973199470856825,-0.8699005804287805,-27.501997505449914
-0.9062538202852011,-3.0233420965526134,-1.186281087670672,-0.6906833556643962,-0.3879862686697987
-1.1450286349281669,0.4313478741086745,1.2424025937096321,-2.0435937237993835,1.4837608666195523
0.05990255391225219,-1.256246545992883,-3.1978959386480676,-6.4116059924849775,-4.866572298465442
-1.09970637364313,0.13971979348513308,2.829515562914368,-1.815239622006939,1.3404587190774482
0.3114512353204191,-0.10532379156184446,-2.2630571211313777,1.0903710953156251,-0.23659803806702673
3.305931887589395,0.2642470397291157,5.664098750865908,0.9532134663138017,-19.543788182362874
0.27796223759651184,2.3587904422946706,0.9757365120060848,0.7712259867554616,-6.546153673702129
0.8326908596791327,1.7614716373598898,-4.877995004892606,1.7941652380203816,-28.13577037791839
1.3163656019605696,0.31698562756573806,2.082974545474142,7.229128150005934,-0.6163448701380264
2.3182686395011842,-0.5863333325263338,0.8225035312551332,2.3393785631067843,2.77332653105695
0.8929579984396696,0.009538134615859506,-4.057121721651171,2.391230744026789,-6.9163523134877956
4.948032679967582,5.193569615545799,-8.19261486528789,13.736676653498437,-56.997020291215904
-4.927593800239265,-3.5393067950429855,1.7183128963081487,-3.826319386111713,-8.040025304706056
-0.49834171077236533,-0.04064341410095934,0.3937420004582656,0.41777387690851386,-2.1923398468239177
-2.1791162295266986,-2.181711898009124,-4.82322521997699,5.533445178133327,-23.959820116447037
1.2052676174789667,1.0981401054992577,-2.224209963855138,1.6288450532567404,-11.911344759470955
3.483494487591088,2.6267243084809353,-4.84318481393988,1.6630993667119889,-18.979422130901906
-2.6101320353336632,-0.6562616330382234,-4.357390372419754,-0.6101514178714662,-20.926214596871556
-2.4992593307979405,-3.6731060549792316,-0.422901399506024,-6.212594657437136,-1.5463822161000005
4.653699090704322,0.8125703533870656,3.7062692715288432,7.542260102643741,-0.9459032778127869
1.888008825480938,0.625540244509717,-1.3441902116844082,3.165677348967499,-0.4445675119474885
-4.117992126848549,-2.350613886441301,-0.025533246583794866,-4.848144420075683,-6.403621793265098
-2.080835250671953,-0.37948553284216324,0.6073548125445936,0.6155568771049507,0.1319347339675172
1.1134656029753387,-2.460479545575382,7.091502154836366,4.668850662717142,-28.71381814108675
0.9961175313219428,-1.47764805496574,0.6336064618700868,0.38081163491949527,4.717031516888266
-3.9430240192450583,-0.2535865163314468,-1.9367554153523163,2.4087868202721383,-6.444530023295579
1.289887202437967,0.16532442690880905,2.704696663466451,4.808576253339256,-1.7353864511636834
-4.817458956968039,-4.136715897163304,2.497286217699024,2.9767209217801804,-5.716639223660569
-4.178140298463404,-1.2238173603207536,5.074078236893247,-5.858100218691952,-31.964454019408606
1.3597160205245018,-0.18535902992969044,4.642867316040679,3.978271964228672,-8.664000429461282
